"Id adresu"|"Numer ksiegi"|"Typ praktyki"|"Id wspólnika"|"Nazwa zakladu leczniczego"|"Regon"|"Rodzaj adresu"|"Adres dokumentacji medycznej jak wezwanie?"|"Kod praktyki"|"Opis praktyki"|"Teryt"|"Teryt - opis"|"Ulica"|"Budynek"|"Lokal"|"Kod pocztowy"|"Poczta"|"Miejscowosc"
"3991930"|"000000145133"|"G"|"1454684"|""|""|"Adres udzielania świadczeń"|"NIE"|"99"|"97 (99) - indywidualna specjalistyczna praktyka lekarska w dziedzinie"|"1603011"|"Kędzierzyn-Koźle - gmina miejska"|"ul. Skarbowa"|"4"|""|"47-200"|""|"Kędzierzyn-Koźle"
"3900227"|"000000145218"|"G"|"1405984"|""|""|"Adres udzielania świadczeń"|"NIE"|"99"|"97 (99) - indywidualna specjalistyczna praktyka lekarska w dziedzinie"|"2475011"|"Sosnowiec - gmina miejska"|"Jana Kiepury"|"9"|""|"41-200"|""|"Sosnowiec"
"3900228"|"000000145218"|"G"|"1405985"|""|""|"Adres udzielania świadczeń"|"NIE"|"99"|"97 (99) - indywidualna specjalistyczna praktyka lekarska w dziedzinie"|"2475011"|"Sosnowiec - gmina miejska"|"Jana Kiepury"|"9"|""|"41-200"|""|"Sosnowiec"
"3900247"|"000000145233"|"G"|"1405998"|""|""|"Adres udzielania świadczeń"|"NIE"|"98"|"97 (98) - indywidualna praktyka lekarska"|"2408021"|"Mikołów - gmina miejska"|"Os. Mickiewicza"|"20"|""|"43-190"|""|"Mikołów"
"3900248"|"000000145233"|"G"|"1405999"|""|""|"Adres udzielania świadczeń"|"NIE"|"98"|"97 (98) - indywidualna praktyka lekarska"|"2408021"|"Mikołów - gmina miejska"|"Os. Mickiewicza"|"20"|""|"43-190"|""|"Mikołów"
"3900270"|"000000145241"|"G"|"1406010"|""|""|"Adres udzielania świadczeń"|"NIE"|"98"|"97 (98) - indywidualna praktyka lekarska"|"2415062"|"Gorzyce - gmina wiejska"|"Raciborska"|"3a"|""|"44-362"|""|"Rogów"
"3900271"|"000000145241"|"G"|"1406010"|""|""|"Adres udzielania świadczeń"|"NIE"|"98"|"97 (98) - indywidualna praktyka lekarska"|"2415092"|"Mszana - gmina wiejska"|"Moszczeńska"|"20"|""|"44-325"|""|"Mszana"
"3900272"|"000000145241"|"G"|"1406010"|""|""|"Adres udzielania świadczeń"|"NIE"|"98"|"97 (98) - indywidualna praktyka lekarska"|"2415062"|"Gorzyce - gmina wiejska"|"Parkowa"|"10"|""|"44-362"|""|"Rogów"
"3900273"|"000000145241"|"G"|"1406010"|""|""|"Adres udzielania świadczeń"|"NIE"|"98"|"97 (98) - indywidualna praktyka lekarska"|"2415062"|"Gorzyce - gmina wiejska"|"Tysiąclecia"|"25"|""|"44-351"|""|"Turza Śląska"
"3900274"|"000000145241"|"G"|"1406011"|""|""|"Adres udzielania świadczeń"|"NIE"|"98"|"97 (98) - indywidualna praktyka lekarska"|"2415062"|"Gorzyce - gmina wiejska"|"Raciborska"|"3a"|""|"44-362"|""|"Rogów"
"3900275"|"000000145241"|"G"|"1406011"|""|""|"Adres udzielania świadczeń"|"NIE"|"98"|"97 (98) - indywidualna praktyka lekarska"|"2415092"|"Mszana - gmina wiejska"|"Moszczeńska"|"20"|""|"44-325"|""|"Mszana"
"3900276"|"000000145241"|"G"|"1406011"|""|""|"Adres udzielania świadczeń"|"NIE"|"98"|"97 (98) - indywidualna praktyka lekarska"|"2415062"|"Gorzyce - gmina wiejska"|"Parkowa"|"10"|""|"44-362"|""|"Rogów"
"3900277"|"000000145241"|"G"|"1406011"|""|""|"Adres udzielania świadczeń"|"NIE"|"98"|"97 (98) - indywidualna praktyka lekarska"|"2415062"|"Gorzyce - gmina wiejska"|"Tysiąclecia"|"25"|""|"44-351"|""|"Turza Śląska"
"3900326"|"000000145273"|"G"|"1406041"|""|""|"Adres udzielania świadczeń"|"NIE"|"98"|"97 (98) - indywidualna praktyka lekarska"|"2401031"|"Wojkowice - gmina miejska"|"Sobieskiego"|"171"|""|"42-580"|""|"Wojkowice"
"3900327"|"000000145273"|"G"|"1406042"|""|""|"Adres udzielania świadczeń"|"NIE"|"99"|"97 (99) - indywidualna specjalistyczna praktyka lekarska w dziedzinie"|"2401031"|"Wojkowice - gmina miejska"|"Sobieskiego"|"171"|""|"42-580"|""|"Wojkowice"
"3900398"|"000000145314"|"G"|"1406092"|""|""|"Adres udzielania świadczeń"|"NIE"|"98"|"97 (98) - indywidualna praktyka lekarska"|"2475011"|"Sosnowiec - gmina miejska"|"Będzińska"|"14"|""|"41-200"|""|"Sosnowiec"
"3900399"|"000000145314"|"G"|"1406092"|""|""|"Adres udzielania świadczeń"|"NIE"|"98"|"97 (98) - indywidualna praktyka lekarska"|"2401011"|"Będzin - gmina miejska"|"Modrzejowska"|"27"|""|"42-500"|""|"Będzin"
"3900400"|"000000145314"|"G"|"1406093"|""|""|"Adres udzielania świadczeń"|"NIE"|"98"|"97 (98) - indywidualna praktyka lekarska"|"2475011"|"Sosnowiec - gmina miejska"|"Będzińska"|"14"|""|"41-200"|""|"Sosnowiec"
"3900401"|"000000145314"|"G"|"1406093"|""|""|"Adres udzielania świadczeń"|"NIE"|"98"|"97 (98) - indywidualna praktyka lekarska"|"2401011"|"Będzin - gmina miejska"|"Modrzejowska"|"27"|""|"42-500"|""|"Będzin"
"3900432"|"000000145318"|"G"|"1406111"|""|""|"Adres udzielania świadczeń"|"NIE"|"99"|"97 (99) - indywidualna specjalistyczna praktyka lekarska w dziedzinie"|"1014011"|"Sieradz - gmina miejska"|"Polna"|"15A"|""|"98-200"|""|"Sieradz"
"3900433"|"000000145318"|"G"|"1406111"|""|""|"Adres udzielania świadczeń"|"NIE"|"99"|"97 (99) - indywidualna specjalistyczna praktyka lekarska w dziedzinie"|"1014011"|"Sieradz - gmina miejska"|"Sarańska"|"6"|""|"98-200"|""|"Sieradz"
"3900434"|"000000145318"|"G"|"1406112"|""|""|"Adres udzielania świadczeń"|"NIE"|"99"|"97 (99) - indywidualna specjalistyczna praktyka lekarska w dziedzinie"|"1014011"|"Sieradz - gmina miejska"|"Polna"|"15A"|""|"98-200"|""|"Sieradz"
"3900435"|"000000145318"|"G"|"1406112"|""|""|"Adres udzielania świadczeń"|"NIE"|"99"|"97 (99) - indywidualna specjalistyczna praktyka lekarska w dziedzinie"|"1014011"|"Sieradz - gmina miejska"|"Sarańska"|"6"|""|"98-200"|""|"Sieradz"
"3900605"|"000000145444"|"G"|"1406222"|""|""|"Adres udzielania świadczeń"|"NIE"|"99"|"97 (99) - indywidualna specjalistyczna praktyka lekarska w dziedzinie"|"2062011"|"Łomża - gmina miejska"|"Kard. Wyszyńskiego Stefana"|"10"|""|"18-400"|""|"Łomża"
"3900606"|"000000145444"|"G"|"1406223"|""|""|"Adres udzielania świadczeń"|"NIE"|"99"|"97 (99) - indywidualna specjalistyczna praktyka lekarska w dziedzinie"|"2062011"|"Łomża - gmina miejska"|"Kard. Wyszyńskiego Stefana"|"10"|""|"18-400"|""|"Łomża"
"3901407"|"000000145976"|"G"|"1406713"|""|""|"Adres udzielania świadczeń"|"NIE"|"99"|"97 (99) - indywidualna specjalistyczna praktyka lekarska w dziedzinie"|"1216103"|"Tuchów - gmina miejsko-wiejsk"|""|"73"|""|"33-181"|""|"Siemiechów"
"3901408"|"000000145976"|"G"|"1406713"|""|""|"Adres udzielania świadczeń"|"NIE"|"99"|"97 (99) - indywidualna specjalistyczna praktyka lekarska w dziedzinie"|"1216022"|"Gromnik - gmina wiejska"|"Jana Pawła II"|"10"|""|"33-180"|""|"Gromnik"
"3901409"|"000000145976"|"G"|"1406714"|""|""|"Adres udzielania świadczeń"|"NIE"|"99"|"97 (99) - indywidualna specjalistyczna praktyka lekarska w dziedzinie"|"1216022"|"Gromnik - gmina wiejska"|""|"71"|""|"33-182"|""|"Brzozowa"
"3901410"|"000000145976"|"G"|"1406714"|""|""|"Adres udzielania świadczeń"|"NIE"|"99"|"97 (99) - indywidualna specjalistyczna praktyka lekarska w dziedzinie"|"1216022"|"Gromnik - gmina wiejska"|"Jana Pawła II"|"10"|""|"33-180"|""|"Gromnik"
"3901411"|"000000145976"|"G"|"1406715"|""|""|"Adres udzielania świadczeń"|"NIE"|"99"|"97 (99) - indywidualna specjalistyczna praktyka lekarska w dziedzinie"|"1216022"|"Gromnik - gmina wiejska"|"Jana Pawła II"|"10"|""|"33-180"|""|"Gromnik"
"3901412"|"000000145976"|"G"|"1406715"|""|""|"Adres udzielania świadczeń"|"NIE"|"99"|"97 (99) - indywidualna specjalistyczna praktyka lekarska w dziedzinie"|"1216022"|"Gromnik - gmina wiejska"|""|"235"|""|"33-180"|""|"Chojnik"
"3901650"|"000000146116"|"G"|"1406864"|""|""|"Adres udzielania świadczeń"|"NIE"|"98"|"97 (98) - indywidualna praktyka lekarska"|"0264011"|"Wrocław - gmina miejska"|"Ołowiana"|"5a"|""|"53-434"|""|"Wrocław"
"3901651"|"000000146116"|"G"|"1406865"|""|""|"Adres udzielania świadczeń"|"NIE"|"98"|"97 (98) - indywidualna praktyka lekarska"|"0264011"|"Wrocław - gmina miejska"|"Ołowiana"|"5a"|""|"53-434"|""|"Wrocław"
"3901679"|"000000146124"|"G"|"1406882"|""|""|"Adres udzielania świadczeń"|"NIE"|"99"|"97 (99) - indywidualna specjalistyczna praktyka lekarska w dziedzinie"|"1261059"|"Kraków-Śródmieście - delegatura"|"ul. Henryka Wieniawskiego"|"64"|""|"31-436"|""|"Kraków"
"3901680"|"000000146124"|"G"|"1406883"|""|""|"Adres udzielania świadczeń"|"NIE"|"99"|"97 (99) - indywidualna specjalistyczna praktyka lekarska w dziedzinie"|"1261059"|"Kraków-Śródmieście - delegatura"|"ul. Henryka Wieniawskiego"|"64"|""|"31-436"|""|"Kraków"
"3902308"|"000000146542"|"G"|"1407258"|""|""|"Adres udzielania świadczeń"|"NIE"|"98"|"97 (98) - indywidualna praktyka lekarska"|"2862011"|"Olsztyn - gmina miejska"|"ul. Kołobrzeska"|"5"|""|"10-444"|""|"Olsztyn"
"3902309"|"000000146542"|"G"|"1407259"|""|""|"Adres udzielania świadczeń"|"NIE"|"98"|"97 (98) - indywidualna praktyka lekarska"|"2862011"|"Olsztyn - gmina miejska"|"Kołobrzeska"|"5"|""|"10-900"|""|"Olsztyn"
"3902310"|"000000146542"|"G"|"1407259"|""|""|"Adres udzielania świadczeń"|"NIE"|"98"|"97 (98) - indywidualna praktyka lekarska"|"2862011"|"Olsztyn - gmina miejska"|"ul. Kołobrzeska"|"5"|""|"10-444"|""|"Olsztyn"
"3902405"|"000000146548"|"G"|"1407322"|""|""|"Adres udzielania świadczeń"|"NIE"|"99"|"97 (99) - indywidualna specjalistyczna praktyka lekarska w dziedzinie"|"1062011"|"Piotrków Trybunalski - gmina miejska"|"Armii Krajowej"|"22B"|"7"|"97-300"|""|"Piotrków Trybunalski"
"3902406"|"000000146548"|"G"|"1407323"|""|""|"Adres udzielania świadczeń"|"NIE"|"99"|"97 (99) - indywidualna specjalistyczna praktyka lekarska w dziedzinie"|"1062011"|"Piotrków Trybunalski - gmina miejska"|"Armii Krajowej"|"22B"|"7"|"97-300"|""|"Piotrków Trybunalski"
"3902578"|"000000146601"|"G"|"1407432"|""|""|"Adres udzielania świadczeń"|"NIE"|"99"|"97 (99) - indywidualna specjalistyczna praktyka lekarska w dziedzinie"|"2464011"|"Częstochowa - gmina miejska"|"Okólna"|"66"|""|"42-218"|""|"Częstochowa"
"3902579"|"000000146601"|"G"|"1407432"|""|""|"Adres udzielania świadczeń"|"NIE"|"99"|"97 (99) - indywidualna specjalistyczna praktyka lekarska w dziedzinie"|"2464011"|"Częstochowa - gmina miejska"|"ul. Nowowiejskiego"|"13"|"17"|"42-217"|""|"Częstochowa"
"3902580"|"000000146601"|"G"|"1407433"|""|""|"Adres udzielania świadczeń"|"NIE"|"98"|"97 (98) - indywidualna praktyka lekarska"|"2464011"|"Częstochowa - gmina miejska"|"ul. Okólna"|"66"|""|"42-218"|""|"Częstochowa"
"3902581"|"000000146601"|"G"|"1407433"|""|""|"Adres udzielania świadczeń"|"NIE"|"98"|"97 (98) - indywidualna praktyka lekarska"|"2464011"|"Częstochowa - gmina miejska"|"ul. Nowowiejskiego"|"13"|"17"|"42-217"|""|"Częstochowa"
"3902719"|"000000146759"|"G"|"1407511"|""|""|"Adres udzielania świadczeń"|"NIE"|"99"|"97 (99) - indywidualna specjalistyczna praktyka lekarska w dziedzinie"|"1403011"|"Garwolin - gmina miejska"|"Nadwodna"|"25"|""|"08-400"|""|"Garwolin"
"3902720"|"000000146759"|"G"|"1407512"|""|""|"Adres udzielania świadczeń"|"NIE"|"99"|"97 (99) - indywidualna specjalistyczna praktyka lekarska w dziedzinie"|"1403011"|"Garwolin - gmina miejska"|"Nadwodna"|"25"|""|"08-400"|""|"Garwolin"
"3902792"|"000000146765"|"G"|"1407554"|""|""|"Adres udzielania świadczeń"|"NIE"|"99"|"97 (99) - indywidualna specjalistyczna praktyka lekarska w dziedzinie"|"2262011"|"Gdynia - gmina miejska"|"ul. gen. Mariusza Zaruskiego"|"2"|"U4"|"81-557"|""|"Gdynia"
"3902793"|"000000146765"|"G"|"1407555"|""|""|"Adres udzielania świadczeń"|"NIE"|"99"|"97 (99) - indywidualna specjalistyczna praktyka lekarska w dziedzinie"|"2262011"|"Gdynia - gmina miejska"|"ul. gen. Mariusza Zaruskiego"|"2"|"U4"|"81-557"|""|"Gdynia"
"3902945"|"000000146892"|"G"|"1407637"|""|""|"Adres udzielania świadczeń"|"NIE"|"98"|"97 (98) - indywidualna praktyka lekarska"|"2404014"|"Blachownia - miasto"|"ul. Biegańskiego"|"8"|""|"42-290"|""|"Blachownia"
"3902946"|"000000146892"|"G"|"1407637"|""|""|"Adres udzielania świadczeń"|"NIE"|"98"|"97 (98) - indywidualna praktyka lekarska"|"2407042"|"Herby - gmina wiejska"|"ul. Lubliniecka"|"23a"|""|"42-284"|""|"Herby"
"3902947"|"000000146892"|"G"|"1407638"|""|""|"Adres udzielania świadczeń"|"NIE"|"98"|"97 (98) - indywidualna praktyka lekarska"|"2404014"|"Blachownia - miasto"|"ul. Biegańskiego"|"8"|""|"42-290"|""|"Blachownia"
"3902948"|"000000146892"|"G"|"1407638"|""|""|"Adres udzielania świadczeń"|"NIE"|"98"|"97 (98) - indywidualna praktyka lekarska"|"2407042"|"Herby - gmina wiejska"|"ul. Lubliniecka"|"23a"|""|"42-284"|""|"Herby"
"3903244"|"000000146779"|"G"|"1407802"|""|""|"Adres udzielania świadczeń"|"NIE"|"99"|"97 (99) - indywidualna specjalistyczna praktyka lekarska w dziedzinie"|"1661011"|"Opole - gmina miejska"|"Lelewela"|"9"|""|"45-856"|""|"Opole"
"3903245"|"000000146779"|"G"|"1407803"|""|""|"Adres udzielania świadczeń"|"NIE"|"99"|"97 (99) - indywidualna specjalistyczna praktyka lekarska w dziedzinie"|"1661011"|"Opole - gmina miejska"|"Sienkiewicza"|"4"|""|"45-037"|""|"Opole"
"3903246"|"000000146779"|"G"|"1407803"|""|""|"Adres udzielania świadczeń"|"NIE"|"99"|"97 (99) - indywidualna specjalistyczna praktyka lekarska w dziedzinie"|"1661011"|"Opole - gmina miejska"|"Kościuszki"|"43"|""|"45-063"|""|"Opole"
"3903247"|"000000146779"|"G"|"1407804"|""|""|"Adres udzielania świadczeń"|"NIE"|"99"|"97 (99) - indywidualna specjalistyczna praktyka lekarska w dziedzinie"|"1661011"|"Opole - gmina miejska"|"Ozimska"|"48"|""|"45-368"|""|"Opole"
"3903248"|"000000146779"|"G"|"1407804"|""|""|"Adres udzielania świadczeń"|"NIE"|"99"|"97 (99) - indywidualna specjalistyczna praktyka lekarska w dziedzinie"|"1661011"|"Opole - gmina miejska"|"Piłsudskiego"|"3"|""|"45-048"|""|"Opole"
"3903249"|"000000146779"|"G"|"1407805"|""|""|"Adres udzielania świadczeń"|"NIE"|"99"|"97 (99) - indywidualna specjalistyczna praktyka lekarska w dziedzinie"|"1661011"|"Opole - gmina miejska"|"Ozimska"|"48"|""|"45-368"|""|"Opole"
"3903250"|"000000146779"|"G"|"1407805"|""|""|"Adres udzielania świadczeń"|"NIE"|"99"|"97 (99) - indywidualna specjalistyczna praktyka lekarska w dziedzinie"|"1661011"|"Opole - gmina miejska"|"pl. Józefa Piłsudskiego"|"3"|""|"45-706"|""|"Opole"
"3903251"|"000000146779"|"G"|"1407806"|""|""|"Adres udzielania świadczeń"|"NIE"|"99"|"97 (99) - indywidualna specjalistyczna praktyka lekarska w dziedzinie"|"1661011"|"Opole - gmina miejska"|"Szarych Szeregów"|"1"|""|"45-284"|""|"Opole"
"3903252"|"000000146779"|"G"|"1407807"|""|""|"Adres udzielania świadczeń"|"NIE"|"99"|"97 (99) - indywidualna specjalistyczna praktyka lekarska w dziedzinie"|"1661011"|"Opole - gmina miejska"|"Hubala"|"2-4"|""|"45-267"|""|"Opole"
"3903253"|"000000146779"|"G"|"1407808"|""|""|"Adres udzielania świadczeń"|"NIE"|"99"|"97 (99) - indywidualna specjalistyczna praktyka lekarska w dziedzinie"|"1661011"|"Opole - gmina miejska"|"Kościuszki"|"43"|""|"45-368"|""|"Opole"
"3903254"|"000000146779"|"G"|"1407809"|""|""|"Adres udzielania świadczeń"|"NIE"|"99"|"97 (99) - indywidualna specjalistyczna praktyka lekarska w dziedzinie"|"1661011"|"Opole - gmina miejska"|"Koszyka"|"21"|""|"45-721"|""|"Opole"
"3903255"|"000000146779"|"G"|"1407810"|""|""|"Adres udzielania świadczeń"|"NIE"|"99"|"97 (99) - indywidualna specjalistyczna praktyka lekarska w dziedzinie"|"1661011"|"Opole - gmina miejska"|"ul. Szymona Koszyka"|"21"|""|"45-721"|""|"Opole"
"3903421"|"000000147164"|"G"|"1407911"|""|""|"Adres udzielania świadczeń"|"NIE"|"98"|"97 (98) - indywidualna praktyka lekarska"|"0264049"|"Wrocław-Psie Pole - delegatura"|"ul. Litewska"|"16 B"|""|"51-354"|""|"Wrocław-Psie Pole"
"3903422"|"000000147164"|"G"|"1407912"|""|""|"Adres udzielania świadczeń"|"NIE"|"98"|"97 (98) - indywidualna praktyka lekarska"|"0264049"|"Wrocław-Psie Pole - delegatura"|"ul. Litewska"|"16 B"|""|"51-354"|""|"Wrocław-Psie Pole"
"3903668"|"000000147303"|"G"|"1408051"|""|""|"Adres udzielania świadczeń"|"NIE"|"98"|"97 (98) - indywidualna praktyka lekarska"|"2464011"|"Częstochowa - gmina miejska"|"ul. Boya-Żeleńskiego"|"10"|""|"42-217"|""|"Częstochowa"
"3903669"|"000000147303"|"G"|"1408052"|""|""|"Adres udzielania świadczeń"|"NIE"|"98"|"97 (98) - indywidualna praktyka lekarska"|"2464011"|"Częstochowa - gmina miejska"|"ul. Boya-Żeleńskiego"|"10"|""|"42-217"|""|"Częstochowa"
"3903701"|"000000147333"|"G"|"1408073"|""|""|"Adres udzielania świadczeń"|"NIE"|"99"|"97 (99) - indywidualna specjalistyczna praktyka lekarska w dziedzinie"|"3019011"|"Piła - gmina miejska"|"ul. Ludwika Rydygiera"|"1"|""|"64-920"|""|"Piła"
"3903702"|"000000147333"|"G"|"1408073"|""|""|"Adres udzielania świadczeń"|"NIE"|"99"|"97 (99) - indywidualna specjalistyczna praktyka lekarska w dziedzinie"|"3019011"|"Piła - gmina miejska"|"ul. Młynarska"|"13 A-B"|"1"|"64-920"|""|"Piła"
"3903703"|"000000147333"|"G"|"1408074"|""|""|"Adres udzielania świadczeń"|"NIE"|"99"|"97 (99) - indywidualna specjalistyczna praktyka lekarska w dziedzinie"|"3019011"|"Piła - gmina miejska"|"ul. Młynarska"|"13 A-B"|"1"|"64-920"|""|"Piła"
"3904203"|"000000146512"|"G"|"1408374"|""|""|"Adres udzielania świadczeń"|"NIE"|"99"|"97 (99) - indywidualna specjalistyczna praktyka lekarska w dziedzinie"|"2861011"|"Elbląg - gmina miejska"|"ul. Konstantego I. Gałczyńskiego"|"2"|""|"82-300"|""|"Elbląg"
"3904204"|"000000146512"|"G"|"1408375"|""|""|"Adres udzielania świadczeń"|"NIE"|"99"|"97 (99) - indywidualna specjalistyczna praktyka lekarska w dziedzinie"|"2861011"|"Elbląg - gmina miejska"|"ul. Konstantego I. Gałczyńskiego"|"2"|""|"82-300"|""|"Elbląg"
"3904345"|"000000147770"|"G"|"1408463"|""|""|"Adres udzielania świadczeń"|"NIE"|"98"|"97 (98) - indywidualna praktyka lekarska"|"0261011"|"Jelenia Góra - gmina miejska"|"Tomasza Zana"|"69"|""|"58-410"|""|"Jelenia Góra"
"3904346"|"000000147770"|"G"|"1408463"|""|""|"Adres udzielania świadczeń"|"NIE"|"98"|"97 (98) - indywidualna praktyka lekarska"|"0207022"|"Kamienna Góra - gmina wiejska"|"Parkowa"|"1"|""|"58-400"|""|"Kamienna Góra"
"3904347"|"000000147770"|"G"|"1408464"|""|""|"Adres udzielania świadczeń"|"NIE"|"98"|"97 (98) - indywidualna praktyka lekarska"|"0261011"|"Jelenia Góra - gmina miejska"|"Tomasza Zana"|"69"|""|"58-410"|""|"Jelenia Góra"
"3904348"|"000000147770"|"G"|"1408464"|""|""|"Adres udzielania świadczeń"|"NIE"|"98"|"97 (98) - indywidualna praktyka lekarska"|"0207022"|"Kamienna Góra - gmina wiejska"|"Parkowa"|"1"|""|"58-400"|""|"Kamienna Góra"
"3904357"|"000000147805"|"G"|"1408471"|""|""|"Adres udzielania świadczeń"|"NIE"|"98"|"97 (98) - indywidualna praktyka lekarska"|"0202021"|"Dzierżoniów - gmina miejska"|"ul. Szarych Szeregów"|"2c"|""|"58-200"|""|"Dzierżoniów"
"3904358"|"000000147805"|"G"|"1408472"|""|""|"Adres udzielania świadczeń"|"NIE"|"98"|"97 (98) - indywidualna praktyka lekarska"|"0202021"|"Dzierżoniów - gmina miejska"|"ul. Szarych Szeregów"|"2c"|""|"58-200"|""|"Dzierżoniów"
"3904688"|"000000148008"|"G"|"1408665"|""|""|"Adres udzielania świadczeń"|"NIE"|"98"|"97 (98) - indywidualna praktyka lekarska"|"0202011"|"Bielawa - gmina miejska"|"Piastowska"|"15"|"B"|"58-260"|""|"Bielawa"
"3904689"|"000000148008"|"G"|"1408666"|""|""|"Adres udzielania świadczeń"|"NIE"|"98"|"97 (98) - indywidualna praktyka lekarska"|"0202011"|"Bielawa - gmina miejska"|"Piastowska"|"15"|"B"|"58-260"|""|"Bielawa"
"3904784"|"000000146876"|"G"|"1408724"|""|""|"Adres udzielania świadczeń"|"NIE"|"99"|"97 (99) - indywidualna specjalistyczna praktyka lekarska w dziedzinie"|"3262011"|"Szczecin - gmina miejska"|"3 Maja"|"25-27"|""|"70-215"|""|"Szczecin"
"3904785"|"000000146876"|"G"|"1408725"|""|""|"Adres udzielania świadczeń"|"NIE"|"99"|"97 (99) - indywidualna specjalistyczna praktyka lekarska w dziedzinie"|"3262011"|"Szczecin - gmina miejska"|"3 Maja"|"25-27"|""|"70-215"|""|"Szczecin"
"3904915"|"000000148124"|"G"|"1408800"|""|""|"Adres udzielania świadczeń"|"NIE"|"98"|"97 (98) - indywidualna praktyka lekarska"|"2862011"|"Olsztyn - gmina miejska"|"ul. Edwarda Mroza"|"13F"|""|"10-692"|""|"Olsztyn"
"3904916"|"000000148124"|"G"|"1408801"|""|""|"Adres udzielania świadczeń"|"NIE"|"98"|"97 (98) - indywidualna praktyka lekarska"|"2862011"|"Olsztyn - gmina miejska"|"ul. Edwarda Mroza"|"13F"|""|"10-692"|""|"Olsztyn"
"3905048"|"000000148212"|"G"|"1408880"|""|""|"Adres udzielania świadczeń"|"NIE"|"99"|"97 (99) - indywidualna specjalistyczna praktyka lekarska w dziedzinie"|"0264029"|"Wrocław-Fabryczna - delegatura"|"ul. Nowodworska"|"91A"|""|"54-438"|""|"Wrocław-Fabryczna"
"3905049"|"000000148212"|"G"|"1408880"|""|""|"Adres udzielania świadczeń"|"NIE"|"99"|"97 (99) - indywidualna specjalistyczna praktyka lekarska w dziedzinie"|"0264029"|"Wrocław-Fabryczna - delegatura"|"ul. Zemska"|"16C"|""|"54-438"|""|"Wrocław-Fabryczna"
"3905050"|"000000148212"|"G"|"1408881"|""|""|"Adres udzielania świadczeń"|"NIE"|"99"|"97 (99) - indywidualna specjalistyczna praktyka lekarska w dziedzinie"|"0264029"|"Wrocław-Fabryczna - delegatura"|"ul. Nowodworska"|"91A"|""|"54-438"|""|"Wrocław-Fabryczna"
"3905051"|"000000148212"|"G"|"1408881"|""|""|"Adres udzielania świadczeń"|"NIE"|"99"|"97 (99) - indywidualna specjalistyczna praktyka lekarska w dziedzinie"|"0264029"|"Wrocław-Fabryczna - delegatura"|"ul. Zemska"|"16C"|""|"54-438"|""|"Wrocław-Fabryczna"
"3905052"|"000000148212"|"G"|"1408882"|""|""|"Adres udzielania świadczeń"|"NIE"|"99"|"97 (99) - indywidualna specjalistyczna praktyka lekarska w dziedzinie"|"0264029"|"Wrocław-Fabryczna - delegatura"|"ul. Nowodworska"|"91A"|""|"54-438"|""|"Wrocław-Fabryczna"
"3905053"|"000000148212"|"G"|"1408882"|""|""|"Adres udzielania świadczeń"|"NIE"|"99"|"97 (99) - indywidualna specjalistyczna praktyka lekarska w dziedzinie"|"0264029"|"Wrocław-Fabryczna - delegatura"|"ul. Nowodworska"|"16C"|""|"54-438"|""|"Wrocław-Fabryczna"
"3905054"|"000000148212"|"G"|"1408883"|""|""|"Adres udzielania świadczeń"|"NIE"|"99"|"97 (99) - indywidualna specjalistyczna praktyka lekarska w dziedzinie"|"0264029"|"Wrocław-Fabryczna - delegatura"|"ul. Nowodworska"|"91A"|""|"54-438"|""|"Wrocław-Fabryczna"
"3905055"|"000000148212"|"G"|"1408883"|""|""|"Adres udzielania świadczeń"|"NIE"|"99"|"97 (99) - indywidualna specjalistyczna praktyka lekarska w dziedzinie"|"0264029"|"Wrocław-Fabryczna - delegatura"|"ul. zemska"|"16C"|""|"54-438"|""|"Wrocław-Fabryczna"
"3905072"|"000000148222"|"G"|"1408894"|""|""|"Adres udzielania świadczeń"|"NIE"|"98"|"97 (98) - indywidualna praktyka lekarska"|"0810074"|"Szprotawa - miasto"|"ul. gen. Władysława Andersa"|"30"|""|"67-300"|""|"Szprotawa"
"3905073"|"000000148222"|"G"|"1408895"|""|""|"Adres udzielania świadczeń"|"NIE"|"98"|"97 (98) - indywidualna praktyka lekarska"|"0810074"|"Szprotawa - miasto"|"ul. gen. Władysława Andersa"|"20"|""|"67-300"|""|"Szprotawa"
"3905253"|"000000148339"|"G"|"1409001"|""|""|"Adres udzielania świadczeń"|"NIE"|"98"|"97 (98) - indywidualna praktyka lekarska"|"0807012"|"Krzeszyce - gmina wiejska"|"ul. Gorzowska"|"5"|""|"66-435"|""|"Krzeszyce"
"3905254"|"000000148339"|"G"|"1409002"|""|""|"Adres udzielania świadczeń"|"NIE"|"98"|"97 (98) - indywidualna praktyka lekarska"|"0807012"|"Krzeszyce - gmina wiejska"|"ul.Gorzowska"|"5"|""|"66-435"|""|"Krzeszyce"
"3905509"|"000000148467"|"G"|"1409142"|""|""|"Adres udzielania świadczeń"|"NIE"|"99"|"97 (99) - indywidualna specjalistyczna praktyka lekarska w dziedzinie"|"0811021"|"Żary - gmina miejska"|"ul. Karola Szymanowskiego"|"8"|""|"68-200"|""|"Żary"
"3905510"|"000000148467"|"G"|"1409143"|""|""|"Adres udzielania świadczeń"|"NIE"|"99"|"97 (99) - indywidualna specjalistyczna praktyka lekarska w dziedzinie"|"0811021"|"Żary - gmina miejska"|"ul. Fryderyka Chopina"|"24 C-D"|""|"68-200"|""|"Żary"
