"Id adresu"|"Numer ksiegi"|"Typ praktyki"|"Id wspólnika"|"Nazwa zakladu leczniczego"|"Regon"|"Rodzaj adresu"|"Adres dokumentacji medycznej jak wezwanie?"|"Kod praktyki"|"Opis praktyki"|"Teryt"|"Teryt - opis"|"Ulica"|"Budynek"|"Lokal"|"Kod pocztowy"|"Poczta"|"Miejscowosc"
"3996323"|"000000149737"|"G"|"1456461"|""|""|"Adres udzielania świadczeń"|"NIE"|"98"|"97 (98) - indywidualna praktyka pielęgniarska"|"1608044"|"Praszka - miasto"|"ul. Kaliska"|"38"|""|"46-320"|""|"Praszka"
"3996324"|"000000149737"|"G"|"1456461"|""|""|"Adres udzielania świadczeń"|"NIE"|"98"|"97 (98) - indywidualna praktyka pielęgniarska"|"1608062"|"Rudniki - gmina wiejska"|"ul. Wieluńska"|"15"|""|"46-325"|""|"Rudniki"
"3996325"|"000000149737"|"G"|"1456461"|""|""|"Adres udzielania świadczeń"|"NIE"|"98"|"97 (98) - indywidualna praktyka pielęgniarska"|"1608062"|"Rudniki - gmina wiejska"|""|"217"|""|"46-325"|""|"Dalachów"
"3996326"|"000000149737"|"G"|"1456461"|""|""|"Adres udzielania świadczeń"|"NIE"|"98"|"97 (98) - indywidualna praktyka pielęgniarska"|"1608062"|"Rudniki - gmina wiejska"|""|"4"|""|"46-325"|""|"Mirowszczyzna"
"3996327"|"000000149737"|"G"|"1456461"|""|""|"Adres udzielania świadczeń"|"NIE"|"98"|"97 (98) - indywidualna praktyka pielęgniarska"|"1608052"|"Radłów - gmina wiejska"|""|"8"|""|"46-333"|""|"Sternalice"
"3996328"|"000000149737"|"G"|"1456461"|""|""|"Adres udzielania świadczeń"|"NIE"|"98"|"97 (98) - indywidualna praktyka pielęgniarska"|"1608052"|"Radłów - gmina wiejska"|""|"24"|""|"46-324"|""|"Kościeliska"
"3996329"|"000000149737"|"G"|"1456461"|""|""|"Adres udzielania świadczeń"|"NIE"|"98"|"97 (98) - indywidualna praktyka pielęgniarska"|"1608024"|"Gorzów Śląski - miasto"|"ul. Byczyńska"|"13"|""|"46-324"|""|"Gorzów Śląski"
"3996330"|"000000149737"|"G"|"1456461"|""|""|"Adres udzielania świadczeń"|"NIE"|"98"|"97 (98) - indywidualna praktyka pielęgniarska"|"1608044"|"Praszka - miasto"|"ul. Fabryczna"|"13"|""|"46-320"|""|"Praszka"
"3996331"|"000000149737"|"G"|"1456461"|""|""|"Adres udzielania świadczeń"|"NIE"|"98"|"97 (98) - indywidualna praktyka pielęgniarska"|"1608062"|"Rudniki - gmina wiejska"|""|"29"|""|"46-325"|""|"Żytniów"
"3996332"|"000000149737"|"G"|"1456461"|""|""|"Adres udzielania świadczeń"|"NIE"|"98"|"97 (98) - indywidualna praktyka pielęgniarska"|"1608044"|"Praszka - miasto"|"ul. Styczniowa"|"7"|""|"46-320"|""|"Praszka"
"3996333"|"000000149737"|"G"|"1456461"|""|""|"Adres udzielania świadczeń"|"NIE"|"98"|"97 (98) - indywidualna praktyka pielęgniarska"|"1608044"|"Praszka - miasto"|"ul. Boczna"|"4"|""|"46-320"|""|"Praszka"
"3996334"|"000000149737"|"G"|"1456461"|""|""|"Adres udzielania świadczeń"|"NIE"|"98"|"97 (98) - indywidualna praktyka pielęgniarska"|"1608044"|"Praszka - miasto"|"ul. Listopadowa"|"18"|""|"46-320"|""|"Praszka"
"3996335"|"000000149737"|"G"|"1456461"|""|""|"Adres udzielania świadczeń"|"NIE"|"98"|"97 (98) - indywidualna praktyka pielęgniarska"|"1608072"|"Zębowice - gmina wiejska"|"ul. Oleska"|"10"|""|"46-048"|""|"Zębowice"
"3996336"|"000000149737"|"G"|"1456461"|""|""|"Adres udzielania świadczeń"|"NIE"|"98"|"97 (98) - indywidualna praktyka pielęgniarska"|"1608015"|"Dobrodzień - obszar wiejski"|"ul. Kolejowa"|"27"|""|"46-380"|""|"Turza"
"3996337"|"000000149737"|"G"|"1456461"|""|""|"Adres udzielania świadczeń"|"NIE"|"98"|"97 (98) - indywidualna praktyka pielęgniarska"|"1608014"|"Dobrodzień - miasto"|"ul. Piastowska"|"49"|""|"46-380"|""|"Dobrodzień"
"3996338"|"000000149737"|"G"|"1456461"|""|""|"Adres udzielania świadczeń"|"NIE"|"98"|"97 (98) - indywidualna praktyka pielęgniarska"|"1608014"|"Dobrodzień - miasto"|"ul. Piastowska"|"17"|""|"46-380"|""|"Dobrodzień"
"3996339"|"000000149737"|"G"|"1456462"|""|""|"Adres udzielania świadczeń"|"NIE"|"98"|"97 (98) - indywidualna praktyka pielęgniarska"|"1608034"|"Olesno - miasto"|"ul. Wielkie Przedmieście"|"41"|""|"46-300"|""|"Olesno"
"3996340"|"000000149737"|"G"|"1456462"|""|""|"Adres udzielania świadczeń"|"NIE"|"98"|"97 (98) - indywidualna praktyka pielęgniarska"|"1608034"|"Olesno - miasto"|"ul. Sądowa"|"2"|""|"46-300"|""|"Olesno"
"3996341"|"000000149737"|"G"|"1456462"|""|""|"Adres udzielania świadczeń"|"NIE"|"98"|"97 (98) - indywidualna praktyka pielęgniarska"|"1608034"|"Olesno - miasto"|"ul. Wielkie Przedmieście"|"51"|""|"46-300"|""|"Olesno"
"3996342"|"000000149737"|"G"|"1456462"|""|""|"Adres udzielania świadczeń"|"NIE"|"98"|"97 (98) - indywidualna praktyka pielęgniarska"|"1608034"|"Olesno - miasto"|"ul. Jana Pieloka"|"12"|""|"46-300"|""|"Olesno"
"3996343"|"000000149737"|"G"|"1456462"|""|""|"Adres udzielania świadczeń"|"NIE"|"98"|"97 (98) - indywidualna praktyka pielęgniarska"|"1608034"|"Olesno - miasto"|"ul. Powstańców Śląskich"|"4"|""|"46-300"|""|"Olesno"
"3996344"|"000000149737"|"G"|"1456462"|""|""|"Adres udzielania świadczeń"|"NIE"|"98"|"97 (98) - indywidualna praktyka pielęgniarska"|"1608034"|"Olesno - miasto"|"ul. Ignacego Krasickiego"|"25"|""|"46-300"|""|"Olesno"
"3996345"|"000000149737"|"G"|"1456462"|""|""|"Adres udzielania świadczeń"|"NIE"|"98"|"97 (98) - indywidualna praktyka pielęgniarska"|"1608035"|"Olesno - obszar wiejski"|"ul. Kluczborska"|""|""|"46-300"|""|"Wojciechów"
"3996346"|"000000149737"|"G"|"1456462"|""|""|"Adres udzielania świadczeń"|"NIE"|"98"|"97 (98) - indywidualna praktyka pielęgniarska"|"1608035"|"Olesno - obszar wiejski"|"ul. Długa"|"6"|""|"46-300"|""|"Sowczyce"
"3996347"|"000000149737"|"G"|"1456462"|""|""|"Adres udzielania świadczeń"|"NIE"|"98"|"97 (98) - indywidualna praktyka pielęgniarska"|"1608035"|"Olesno - obszar wiejski"|"ul. Młyńska"|"8"|""|"46-300"|""|"Borki Wielkie"
"3996348"|"000000149737"|"G"|"1456462"|""|""|"Adres udzielania świadczeń"|"NIE"|"98"|"97 (98) - indywidualna praktyka pielęgniarska"|"1608035"|"Olesno - obszar wiejski"|"ul. Szkolna"|"1"|""|"46-300"|""|"Bodzanowice"
"3996349"|"000000149737"|"G"|"1456462"|""|""|"Adres udzielania świadczeń"|"NIE"|"98"|"97 (98) - indywidualna praktyka pielęgniarska"|"1608052"|"Radłów - gmina wiejska"|"ul. Oleska"|"1"|""|"46-331"|""|"Radłów"
"3996350"|"000000149737"|"G"|"1456462"|""|""|"Adres udzielania świadczeń"|"NIE"|"98"|"97 (98) - indywidualna praktyka pielęgniarska"|"1608015"|"Dobrodzień - obszar wiejski"|"ul. Wiejska"|""|""|"46-380"|""|"Szemrowice"
"3996351"|"000000149737"|"G"|"1456462"|""|""|"Adres udzielania świadczeń"|"NIE"|"98"|"97 (98) - indywidualna praktyka pielęgniarska"|"1608014"|"Dobrodzień - miasto"|"ul. Piastowska"|"35"|""|"46-380"|""|"Dobrodzień"
"3996352"|"000000149737"|"G"|"1456462"|""|""|"Adres udzielania świadczeń"|"NIE"|"98"|"97 (98) - indywidualna praktyka pielęgniarska"|"1608045"|"Praszka - obszar wiejski"|"ul. Szkolna"|"6"|""|"46-320"|""|"Strojec"
"3996353"|"000000149737"|"G"|"1456462"|""|""|"Adres udzielania świadczeń"|"NIE"|"98"|"97 (98) - indywidualna praktyka pielęgniarska"|"1608044"|"Praszka - miasto"|"ul. Fabryczna"|"1"|""|"46-320"|""|"Praszka"
"3996354"|"000000149737"|"G"|"1456462"|""|""|"Adres udzielania świadczeń"|"NIE"|"98"|"97 (98) - indywidualna praktyka pielęgniarska"|"1608025"|"Gorzów Śląski - obszar wiejski"|""|"18-19"|""|"46-310"|""|"Uszyce"
"3996355"|"000000149737"|"G"|"1456462"|""|""|"Adres udzielania świadczeń"|"NIE"|"98"|"97 (98) - indywidualna praktyka pielęgniarska"|"1608044"|"Praszka - miasto"|"ul. Sportowa"|"8"|""|"46-320"|""|"Praszka"
"3996356"|"000000149737"|"G"|"1456462"|""|""|"Adres udzielania świadczeń"|"NIE"|"98"|"97 (98) - indywidualna praktyka pielęgniarska"|"1608014"|"Dobrodzień - miasto"|"ul. Oleska"|"7"|""|"46-380"|""|"Dobrodzień"
"3996357"|"000000149737"|"G"|"1456462"|""|""|"Adres udzielania świadczeń"|"NIE"|"98"|"97 (98) - indywidualna praktyka pielęgniarska"|"1608044"|"Praszka - miasto"|"ul. Kaliska"|"38"|""|"46-320"|""|"Praszka"
"3996358"|"000000149737"|"G"|"1456462"|""|""|"Adres udzielania świadczeń"|"NIE"|"98"|"97 (98) - indywidualna praktyka pielęgniarska"|"1608062"|"Rudniki - gmina wiejska"|"ul. Wieluńska"|"15"|""|"46-325"|""|"Rudniki"
"3996359"|"000000149737"|"G"|"1456462"|""|""|"Adres udzielania świadczeń"|"NIE"|"98"|"97 (98) - indywidualna praktyka pielęgniarska"|"1608062"|"Rudniki - gmina wiejska"|""|"217"|""|"46-325"|""|"Dalachów"
"3996360"|"000000149737"|"G"|"1456462"|""|""|"Adres udzielania świadczeń"|"NIE"|"98"|"97 (98) - indywidualna praktyka pielęgniarska"|"1608062"|"Rudniki - gmina wiejska"|""|"4"|""|"46-325"|""|"Mirowszczyzna"
"3996361"|"000000149737"|"G"|"1456462"|""|""|"Adres udzielania świadczeń"|"NIE"|"98"|"97 (98) - indywidualna praktyka pielęgniarska"|"1608052"|"Radłów - gmina wiejska"|""|"8"|""|"46-333"|""|"Sternalice"
"3996362"|"000000149737"|"G"|"1456462"|""|""|"Adres udzielania świadczeń"|"NIE"|"98"|"97 (98) - indywidualna praktyka pielęgniarska"|"1608052"|"Radłów - gmina wiejska"|""|"24"|""|"46-324"|""|"Kościeliska"
"3996363"|"000000149737"|"G"|"1456462"|""|""|"Adres udzielania świadczeń"|"NIE"|"98"|"97 (98) - indywidualna praktyka pielęgniarska"|"1608024"|"Gorzów Śląski - miasto"|"ul. Byczyńska"|"13"|""|"46-310"|""|"Gorzów Śląski"
"3996364"|"000000149737"|"G"|"1456462"|""|""|"Adres udzielania świadczeń"|"NIE"|"98"|"97 (98) - indywidualna praktyka pielęgniarska"|"1608044"|"Praszka - miasto"|"ul. Fabryczna"|"13"|""|"46-320"|""|"Praszka"
"3996365"|"000000149737"|"G"|"1456462"|""|""|"Adres udzielania świadczeń"|"NIE"|"98"|"97 (98) - indywidualna praktyka pielęgniarska"|"1608062"|"Rudniki - gmina wiejska"|""|"29"|""|"46-325"|""|"Żytniów"
"3996366"|"000000149737"|"G"|"1456462"|""|""|"Adres udzielania świadczeń"|"NIE"|"98"|"97 (98) - indywidualna praktyka pielęgniarska"|"1608044"|"Praszka - miasto"|"ul. Styczniowa"|"7"|""|"46-320"|""|"Praszka"
"3996367"|"000000149737"|"G"|"1456462"|""|""|"Adres udzielania świadczeń"|"NIE"|"98"|"97 (98) - indywidualna praktyka pielęgniarska"|"1608044"|"Praszka - miasto"|"ul. Boczna"|"4"|""|"46-320"|""|"Praszka"
"3996368"|"000000149737"|"G"|"1456462"|""|""|"Adres udzielania świadczeń"|"NIE"|"98"|"97 (98) - indywidualna praktyka pielęgniarska"|"1608044"|"Praszka - miasto"|"ul. Listopadowa"|"18"|""|"46-320"|""|"Praszka"
"3996369"|"000000149737"|"G"|"1456462"|""|""|"Adres udzielania świadczeń"|"NIE"|"98"|"97 (98) - indywidualna praktyka pielęgniarska"|"1608072"|"Zębowice - gmina wiejska"|"ul. Oleska"|"10"|""|"46-048"|""|"Zębowice"
"3996370"|"000000149737"|"G"|"1456462"|""|""|"Adres udzielania świadczeń"|"NIE"|"98"|"97 (98) - indywidualna praktyka pielęgniarska"|"1608015"|"Dobrodzień - obszar wiejski"|"ul. Kolejowa"|"27"|""|"46-380"|""|"Turza"
"3996371"|"000000149737"|"G"|"1456462"|""|""|"Adres udzielania świadczeń"|"NIE"|"98"|"97 (98) - indywidualna praktyka pielęgniarska"|"1608014"|"Dobrodzień - miasto"|"ul. Piastowska"|"49"|""|"46-380"|""|"Dobrodzień"
"3996372"|"000000149737"|"G"|"1456462"|""|""|"Adres udzielania świadczeń"|"NIE"|"98"|"97 (98) - indywidualna praktyka pielęgniarska"|"1608014"|"Dobrodzień - miasto"|"ul. Piastowska"|"17"|""|"46-380"|""|"Dobrodzień"
"3996373"|"000000149737"|"G"|"1456463"|""|""|"Adres udzielania świadczeń"|"NIE"|"98"|"97 (98) - indywidualna praktyka pielęgniarska"|"1608034"|"Olesno - miasto"|"ul. Wielkie Przedmieście"|"41"|""|"46-300"|""|"Olesno"
"3996374"|"000000149737"|"G"|"1456463"|""|""|"Adres udzielania świadczeń"|"NIE"|"98"|"97 (98) - indywidualna praktyka pielęgniarska"|"1608034"|"Olesno - miasto"|"ul. Sądowa"|"2"|""|"46-300"|""|"Olesno"
"3996375"|"000000149737"|"G"|"1456463"|""|""|"Adres udzielania świadczeń"|"NIE"|"98"|"97 (98) - indywidualna praktyka pielęgniarska"|"1608034"|"Olesno - miasto"|"ul. Wielkie Przedmieście"|"51"|""|"46-300"|""|"Olesno"
"3996376"|"000000149737"|"G"|"1456463"|""|""|"Adres udzielania świadczeń"|"NIE"|"98"|"97 (98) - indywidualna praktyka pielęgniarska"|"1608034"|"Olesno - miasto"|"ul. Jana Pieloka"|"12"|""|"46-300"|""|"Olesno"
"3996377"|"000000149737"|"G"|"1456463"|""|""|"Adres udzielania świadczeń"|"NIE"|"98"|"97 (98) - indywidualna praktyka pielęgniarska"|"1608034"|"Olesno - miasto"|"ul. Powstańców Śląskich"|"4"|""|"46-300"|""|"Olesno"
"3996378"|"000000149737"|"G"|"1456463"|""|""|"Adres udzielania świadczeń"|"NIE"|"98"|"97 (98) - indywidualna praktyka pielęgniarska"|"1608034"|"Olesno - miasto"|"ul. Ignacego Krasickiego"|"25"|""|"46-300"|""|"Olesno"
"3996379"|"000000149737"|"G"|"1456463"|""|""|"Adres udzielania świadczeń"|"NIE"|"98"|"97 (98) - indywidualna praktyka pielęgniarska"|"1608035"|"Olesno - obszar wiejski"|"ul. Kluczborska"|""|""|"46-300"|""|"Wojciechów"
"3996380"|"000000149737"|"G"|"1456463"|""|""|"Adres udzielania świadczeń"|"NIE"|"98"|"97 (98) - indywidualna praktyka pielęgniarska"|"1608035"|"Olesno - obszar wiejski"|"ul. Długa"|"6"|""|"46-300"|""|"Sowczyce"
"3996381"|"000000149737"|"G"|"1456463"|""|""|"Adres udzielania świadczeń"|"NIE"|"98"|"97 (98) - indywidualna praktyka pielęgniarska"|"1608035"|"Olesno - obszar wiejski"|"ul. Młyńska"|"8"|""|"46-300"|""|"Borki Wielkie"
"3996382"|"000000149737"|"G"|"1456463"|""|""|"Adres udzielania świadczeń"|"NIE"|"98"|"97 (98) - indywidualna praktyka pielęgniarska"|"1608035"|"Olesno - obszar wiejski"|"ul. Szkolna"|"1"|""|"46-300"|""|"Bodzanowice"
"3996383"|"000000149737"|"G"|"1456463"|""|""|"Adres udzielania świadczeń"|"NIE"|"98"|"97 (98) - indywidualna praktyka pielęgniarska"|"1608052"|"Radłów - gmina wiejska"|"ul. Oleska"|"1"|""|"46-331"|""|"Radłów"
"3996384"|"000000149737"|"G"|"1456463"|""|""|"Adres udzielania świadczeń"|"NIE"|"98"|"97 (98) - indywidualna praktyka pielęgniarska"|"1608015"|"Dobrodzień - obszar wiejski"|"ul. Wiejska"|""|""|"46-380"|""|"Szemrowice"
"3996385"|"000000149737"|"G"|"1456463"|""|""|"Adres udzielania świadczeń"|"NIE"|"98"|"97 (98) - indywidualna praktyka pielęgniarska"|"1608014"|"Dobrodzień - miasto"|"ul. Piastowska"|"35"|""|"46-380"|""|"Dobrodzień"
"3996386"|"000000149737"|"G"|"1456463"|""|""|"Adres udzielania świadczeń"|"NIE"|"98"|"97 (98) - indywidualna praktyka pielęgniarska"|"1608045"|"Praszka - obszar wiejski"|"ul. Szkolna"|"6"|""|"46-320"|""|"Strojec"
"3996387"|"000000149737"|"G"|"1456463"|""|""|"Adres udzielania świadczeń"|"NIE"|"98"|"97 (98) - indywidualna praktyka pielęgniarska"|"1608044"|"Praszka - miasto"|"ul. Fabryczna"|"1"|""|"46-320"|""|"Praszka"
"3996388"|"000000149737"|"G"|"1456463"|""|""|"Adres udzielania świadczeń"|"NIE"|"98"|"97 (98) - indywidualna praktyka pielęgniarska"|"1608025"|"Gorzów Śląski - obszar wiejski"|""|"18-19"|""|"46-310"|""|"Uszyce"
"3996389"|"000000149737"|"G"|"1456463"|""|""|"Adres udzielania świadczeń"|"NIE"|"98"|"97 (98) - indywidualna praktyka pielęgniarska"|"1608044"|"Praszka - miasto"|"ul. Sportowa"|"8"|""|"46-320"|""|"Praszka"
"3996390"|"000000149737"|"G"|"1456463"|""|""|"Adres udzielania świadczeń"|"NIE"|"98"|"97 (98) - indywidualna praktyka pielęgniarska"|"1608014"|"Dobrodzień - miasto"|"ul. Oleska"|"7"|""|"46-380"|""|"Dobrodzień"
"3996391"|"000000149737"|"G"|"1456463"|""|""|"Adres udzielania świadczeń"|"NIE"|"98"|"97 (98) - indywidualna praktyka pielęgniarska"|"1608044"|"Praszka - miasto"|"ul. Kaliska"|"38"|""|"46-320"|""|"Praszka"
"3996392"|"000000149737"|"G"|"1456463"|""|""|"Adres udzielania świadczeń"|"NIE"|"98"|"97 (98) - indywidualna praktyka pielęgniarska"|"1608062"|"Rudniki - gmina wiejska"|"ul. Wieluńska"|"15"|""|"46-325"|""|"Rudniki"
"3996393"|"000000149737"|"G"|"1456463"|""|""|"Adres udzielania świadczeń"|"NIE"|"98"|"97 (98) - indywidualna praktyka pielęgniarska"|"1608062"|"Rudniki - gmina wiejska"|""|"217"|""|"46-325"|""|"Dalachów"
"3996394"|"000000149737"|"G"|"1456463"|""|""|"Adres udzielania świadczeń"|"NIE"|"98"|"97 (98) - indywidualna praktyka pielęgniarska"|"1608062"|"Rudniki - gmina wiejska"|""|"4"|""|"46-325"|""|"Mirowszczyzna"
"3996395"|"000000149737"|"G"|"1456463"|""|""|"Adres udzielania świadczeń"|"NIE"|"98"|"97 (98) - indywidualna praktyka pielęgniarska"|"1608052"|"Radłów - gmina wiejska"|""|"8"|""|"46-333"|""|"Sternalice"
"3996396"|"000000149737"|"G"|"1456463"|""|""|"Adres udzielania świadczeń"|"NIE"|"98"|"97 (98) - indywidualna praktyka pielęgniarska"|"1608052"|"Radłów - gmina wiejska"|""|"24"|""|"46-324"|""|"Kościeliska"
"3996397"|"000000149737"|"G"|"1456463"|""|""|"Adres udzielania świadczeń"|"NIE"|"98"|"97 (98) - indywidualna praktyka pielęgniarska"|"1608024"|"Gorzów Śląski - miasto"|"ul. Byczyńska"|"13"|""|"46-310"|""|"Gorzów Śląski"
"3996398"|"000000149737"|"G"|"1456463"|""|""|"Adres udzielania świadczeń"|"NIE"|"98"|"97 (98) - indywidualna praktyka pielęgniarska"|"1608044"|"Praszka - miasto"|"ul. Fabryczna"|"13"|""|"46-320"|""|"Praszka"
"3996399"|"000000149737"|"G"|"1456463"|""|""|"Adres udzielania świadczeń"|"NIE"|"98"|"97 (98) - indywidualna praktyka pielęgniarska"|"1608062"|"Rudniki - gmina wiejska"|""|"29"|""|"46-325"|""|"Żytniów"
"3996400"|"000000149737"|"G"|"1456463"|""|""|"Adres udzielania świadczeń"|"NIE"|"98"|"97 (98) - indywidualna praktyka pielęgniarska"|"1608044"|"Praszka - miasto"|"ul. Styczniowa"|"7"|""|"46-320"|""|"Praszka"
"3996401"|"000000149737"|"G"|"1456463"|""|""|"Adres udzielania świadczeń"|"NIE"|"98"|"97 (98) - indywidualna praktyka pielęgniarska"|"1608044"|"Praszka - miasto"|"ul. Boczna"|"4"|""|"46-320"|""|"Praszka"
"3996402"|"000000149737"|"G"|"1456463"|""|""|"Adres udzielania świadczeń"|"NIE"|"98"|"97 (98) - indywidualna praktyka pielęgniarska"|"1608044"|"Praszka - miasto"|"ul. Listopadowa"|"18"|""|"46-320"|""|"Praszka"
"3996403"|"000000149737"|"G"|"1456463"|""|""|"Adres udzielania świadczeń"|"NIE"|"98"|"97 (98) - indywidualna praktyka pielęgniarska"|"1608072"|"Zębowice - gmina wiejska"|"ul. Oleska"|"10"|""|"46-048"|""|"Zębowice"
"3996404"|"000000149737"|"G"|"1456463"|""|""|"Adres udzielania świadczeń"|"NIE"|"98"|"97 (98) - indywidualna praktyka pielęgniarska"|"1608015"|"Dobrodzień - obszar wiejski"|"ul. Kolejowa"|"27"|""|"46-380"|""|"Turza"
"3996405"|"000000149737"|"G"|"1456463"|""|""|"Adres udzielania świadczeń"|"NIE"|"98"|"97 (98) - indywidualna praktyka pielęgniarska"|"1608014"|"Dobrodzień - miasto"|"ul. Piastowska"|"49"|""|"46-380"|""|"Dobrodzień"
"3996406"|"000000149737"|"G"|"1456463"|""|""|"Adres udzielania świadczeń"|"NIE"|"98"|"97 (98) - indywidualna praktyka pielęgniarska"|"1608014"|"Dobrodzień - miasto"|"ul. Piastowska"|"17"|""|"46-380"|""|"Dobrodzień"
"3996407"|"000000149737"|"G"|"1456464"|""|""|"Adres udzielania świadczeń"|"NIE"|"98"|"97 (98) - indywidualna praktyka pielęgniarska"|"1608034"|"Olesno - miasto"|"ul. Wielkie Przedmieście"|"41"|""|"46-300"|""|"Olesno"
"3996408"|"000000149737"|"G"|"1456464"|""|""|"Adres udzielania świadczeń"|"NIE"|"98"|"97 (98) - indywidualna praktyka pielęgniarska"|"1608034"|"Olesno - miasto"|"ul. Wielkie Przedmieście"|"51"|""|"46-300"|""|"Olesno"
"3996409"|"000000149737"|"G"|"1456464"|""|""|"Adres udzielania świadczeń"|"NIE"|"98"|"97 (98) - indywidualna praktyka pielęgniarska"|"1608034"|"Olesno - miasto"|"ul. Sądowa"|"2"|""|"46-300"|""|"Olesno"
"3996410"|"000000149737"|"G"|"1456464"|""|""|"Adres udzielania świadczeń"|"NIE"|"98"|"97 (98) - indywidualna praktyka pielęgniarska"|"1608034"|"Olesno - miasto"|"ul. Jana Pieloka"|"12"|""|"46-300"|""|"Olesno"
"3996411"|"000000149737"|"G"|"1456464"|""|""|"Adres udzielania świadczeń"|"NIE"|"98"|"97 (98) - indywidualna praktyka pielęgniarska"|"1608034"|"Olesno - miasto"|"ul. Powstańców Śląskich"|"4"|""|"46-300"|""|"Olesno"
"3996412"|"000000149737"|"G"|"1456464"|""|""|"Adres udzielania świadczeń"|"NIE"|"98"|"97 (98) - indywidualna praktyka pielęgniarska"|"1608034"|"Olesno - miasto"|"ul. Ignacego Krasickiego"|"25"|""|"46-300"|""|"Olesno"
"3996413"|"000000149737"|"G"|"1456464"|""|""|"Adres udzielania świadczeń"|"NIE"|"98"|"97 (98) - indywidualna praktyka pielęgniarska"|"1608035"|"Olesno - obszar wiejski"|"ul. Kluczborska"|""|""|"46-300"|""|"Wojciechów"
"3996414"|"000000149737"|"G"|"1456464"|""|""|"Adres udzielania świadczeń"|"NIE"|"98"|"97 (98) - indywidualna praktyka pielęgniarska"|"1608035"|"Olesno - obszar wiejski"|"ul. Długa"|"6"|""|"46-300"|""|"Sowczyce"
"3996415"|"000000149737"|"G"|"1456464"|""|""|"Adres udzielania świadczeń"|"NIE"|"98"|"97 (98) - indywidualna praktyka pielęgniarska"|"1608035"|"Olesno - obszar wiejski"|"ul. Młyńska"|"8"|""|"46-300"|""|"Borki Wielkie"
"3996416"|"000000149737"|"G"|"1456464"|""|""|"Adres udzielania świadczeń"|"NIE"|"98"|"97 (98) - indywidualna praktyka pielęgniarska"|"1608035"|"Olesno - obszar wiejski"|"ul. Szkolna"|"1"|""|"46-300"|""|"Bodzanowice"
"3996417"|"000000149737"|"G"|"1456464"|""|""|"Adres udzielania świadczeń"|"NIE"|"98"|"97 (98) - indywidualna praktyka pielęgniarska"|"1608052"|"Radłów - gmina wiejska"|"ul. Oleska"|"1"|""|"46-332"|""|"Radłów"
"3996418"|"000000149737"|"G"|"1456464"|""|""|"Adres udzielania świadczeń"|"NIE"|"98"|"97 (98) - indywidualna praktyka pielęgniarska"|"1608015"|"Dobrodzień - obszar wiejski"|"ul. Wiejska"|""|""|"46-380"|""|"Szemrowice"
"3996419"|"000000149737"|"G"|"1456464"|""|""|"Adres udzielania świadczeń"|"NIE"|"98"|"97 (98) - indywidualna praktyka pielęgniarska"|"1608014"|"Dobrodzień - miasto"|"ul. Piastowska"|"35"|""|"46-380"|""|"Dobrodzień"
"3996420"|"000000149737"|"G"|"1456464"|""|""|"Adres udzielania świadczeń"|"NIE"|"98"|"97 (98) - indywidualna praktyka pielęgniarska"|"1608045"|"Praszka - obszar wiejski"|"ul. Szkolna"|"6"|""|"46-320"|""|"Strojec"
"3996421"|"000000149737"|"G"|"1456464"|""|""|"Adres udzielania świadczeń"|"NIE"|"98"|"97 (98) - indywidualna praktyka pielęgniarska"|"1608044"|"Praszka - miasto"|"ul. Fabryczna"|"1"|""|"46-320"|""|"Praszka"
"3996422"|"000000149737"|"G"|"1456464"|""|""|"Adres udzielania świadczeń"|"NIE"|"98"|"97 (98) - indywidualna praktyka pielęgniarska"|"1608025"|"Gorzów Śląski - obszar wiejski"|""|"18-19"|""|"46-310"|""|"Uszyce"
"3996423"|"000000149737"|"G"|"1456464"|""|""|"Adres udzielania świadczeń"|"NIE"|"98"|"97 (98) - indywidualna praktyka pielęgniarska"|"1608044"|"Praszka - miasto"|"ul. Sportowa"|"8"|""|"46-320"|""|"Praszka"
"3996424"|"000000149737"|"G"|"1456464"|""|""|"Adres udzielania świadczeń"|"NIE"|"98"|"97 (98) - indywidualna praktyka pielęgniarska"|"1608014"|"Dobrodzień - miasto"|"ul. Oleska"|"7"|""|"46-380"|""|"Dobrodzień"
"3996425"|"000000149737"|"G"|"1456464"|""|""|"Adres udzielania świadczeń"|"NIE"|"98"|"97 (98) - indywidualna praktyka pielęgniarska"|"1608044"|"Praszka - miasto"|"ul. Kaliska"|"38"|""|"46-320"|""|"Praszka"
"3996426"|"000000149737"|"G"|"1456464"|""|""|"Adres udzielania świadczeń"|"NIE"|"98"|"97 (98) - indywidualna praktyka pielęgniarska"|"1608062"|"Rudniki - gmina wiejska"|"ul. Wieluńska"|"15"|""|"46-325"|""|"Rudniki"
"3996427"|"000000149737"|"G"|"1456464"|""|""|"Adres udzielania świadczeń"|"NIE"|"98"|"97 (98) - indywidualna praktyka pielęgniarska"|"1608062"|"Rudniki - gmina wiejska"|""|"217"|""|"46-325"|""|"Dalachów"
"3996428"|"000000149737"|"G"|"1456464"|""|""|"Adres udzielania świadczeń"|"NIE"|"98"|"97 (98) - indywidualna praktyka pielęgniarska"|"1608062"|"Rudniki - gmina wiejska"|""|"4"|""|"46-325"|""|"Mirowszczyzna"
"3996429"|"000000149737"|"G"|"1456464"|""|""|"Adres udzielania świadczeń"|"NIE"|"98"|"97 (98) - indywidualna praktyka pielęgniarska"|"1608052"|"Radłów - gmina wiejska"|""|"8"|""|"46-333"|""|"Sternalice"
